timestamp,source_key,source,title,url,matched_keywords,region,published_date,content,source_type,ner_locations,ner_actors,perpetrator,victim_target,claimed_by,granular_incident_type,casualties_killed,casualties_injured,final_risk_score,final_risk_level,incident_type,classified_at,ner_state_actors,llm_enhanced
2026-06-03T20:35:33.719637,rising_kashmir,Rising Kashmir,NC to protest on Monsoon session’s opening day over statehood demand in New Delhi,https://risingkashmir.com/nc-to-protest-on-monsoon-sessions-opening-day-over-statehood-demand-in-new-delhi/,['protest'],jk,2026-06-03,"Discussion held on political, developmental issues: Tanvir Sadiq
Srinagar, June 03 : The National Conference on Wednesday announced it will hold a protest in New Delhi on the first day of Parliament’s upcoming Monsoon Session, pressing for the restoration of Jammu and Kashmir’s statehood and constitutional guarantees.
The decision was taken during a crucial meeting of the party leadership, ministers, and legislators chaired by Chief Minister Omar Abdullah at Dachigam National Park.
Speaking to reporters after the meeting, MLA Tanvir Sadiq as per the news agency—Kashmir News Observer (KNO), said the National Conference Legislature Party held detailed discussions on political and developmental issues concerning Jammu and Kashmir.
He said the party would stage a protest at Jantar Mantar or another designated venue in Delhi on the opening day of the Monsoon Session.
“The National Conference has decided that on the first day of Parliament’s Monsoon Session, we will hold a protest in Delhi over the demand for restoration of statehood and constitutional guarantees,” Sadiq said.
He emphasized that restoration of statehood remains the party’s “core and rightful demand,” describing it as a constitutional guarantee of the people of Jammu and Kashmir.“The time has now come to seek back what has been taken away from us,” he added—(KNO)",rss,"['Jammu', 'Srinagar']",['Kno'],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],9.5,HIGH,Unrest,2026-06-09T14:27:33.689090,[],True
2026-06-06T00:22:51.973040,rising_kashmir,Rising Kashmir,Narco-Terror: A Battle for J&K’s Soul,https://risingkashmir.com/narco-terror-a-battle-for-jks-soul/,['narco terror'],jk,2026-06-05,"Statistics show resolve; real victory lies in saving a lost generation
Lieutenant Governor Manoj Sinha’s participation in the “Nasha-Mukt Jammu Kashmir Campaign” in Ganderbal on Friday, after having walked in marches across every district of the Valley, marks more than just another stop on an official itinerary. It signals that the fight against narcotics and narco-terrorism is finally being acknowledged as a defining struggle for Jammu and Kashmir’s future; one that demands consistency, transparency and deep social partnership. The numbers cited by the LG are striking: 1,036 FIRs in 55 days, 1,128 smugglers arrested, over 100 properties attached, nearly 700 driving licences cancelled and recommendations to cancel 130 passports. Such an aggressive legal and administrative push is bound to send a strong message to those who profit from addiction and fund terror with the proceeds. When narco-networks blur the line between crime and conflict, the state has little choice but to act with urgency. Yet numbers, by themselves, are not victory. Deterrence cannot substitute for detoxification. Families who bring a child to a de-addiction centre should encounter a humane system, not social stigma or bureaucratic apathy. Equally important is the repeated framing of this campaign as a “people’s movement” and “social revolution”. Mothers, sisters and daughters, as the LG rightly underlined, are often the first to see the signs of addiction at home; their role in vigilance, early intervention and moral persuasion is indispensable. So too is the role of youth as guardians of schools and colleges, refusing both the lure and the silence that allow drug culture to spread. If narco-terrorism is indeed a question of national security and societal survival, then accountability must cut both ways. The state must show the same resolve in monitoring corruption, plug leaks within its own institutions, and ensure that every attached property and cancelled licence stands legal scrutiny. Drugs are ravaging a generation in Kashmir, scarring families and silently hollowing out communities. When narcotics intersect with terror financing, as the LG underlined, the poison seeps into the very foundations of security and governance. In that sense, the administration’s “three-pronged strategy” of breaking supply chains, building awareness and rehabilitating victims is, on paper, the right framework. Yet the real test lies in implementation and in the balance between deterrence and dignity. A young person struggling with addiction needs to encounter the state first as a caregiver and counsellor. A society trapped in unemployment and anxiety becomes fertile ground for both drugs and the networks that profit from them. The administration’s promise to “not rest” until narco-terrorism is wiped out will ring true only when every panchayat, mohalla and school has the tools, trust and space to reclaim its youth from the edge.",rss,"['Jammu', 'Ganderbal']",[],[],[],[],Gunfight/Encounter,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-09T14:27:33.806893,[],True
2026-06-07T17:13:08.132362,rising_kashmir,Rising Kashmir,Indian army soldier dies after accidental fall during Operation Sheruwali in Rajouri,https://risingkashmir.com/indian-army-soldier-dies-after-accidental-fall-during-operation-sheruwali-in-rajouri/,['rajouri'],jk,2026-06-07,"Rajouri , June 7 : In a tragic incident during Operation Sheruwali in the Gambhir Mughlan-Dorimal area of Manjakote sector in Rajouri district, an Indian Army jawan lost his life after accidentally slipping from a rock.
According to sources, the soldier was moving through the rugged and challenging mountainous terrain during the anti-terror operation when he lost his footing and fell from a rocky slope, sustaining serious injuries.
He was immediately evacuated for medical treatment, but later succumbed to his injuries. Operation Sheruwali, which has entered its 16th day, continues in the dense forests and difficult terrain of Gambhir Mughlan and Dorimal areas as security forces intensify efforts to track down suspected terrorists hiding in the region.
The operation was launched following intelligence inputs indicating the presence of suspected terrorists in the region.
Officials said the move aims to trap the suspects within the designated zones while search teams intensify their operations.
On May 28, heavy firing and shelling erupted in Rajouri’s Dorimal forest area as Operation Sheruwali reached a critical stage, with security forces tightening the cordon to neutralise suspected militants hiding in the dense terrain.
According to officials, a massive deployment of security forces, along with additional reinforcements and logistical support, was rushed to the encounter site to ensure a “strong and impenetrable cordon” and to prevent any attempt by militants to escape through the thick forest cover.
The operation is being carried out on a large scale, with officials stating that “every possible effort” is being made to neutralise the hiding militants. The entire area remains under strict security surveillance as search and combing operations continue deep inside the forest belt. (ANI)",rss,['Rajouri'],[],[],[],[],Search Operation,"{'killed': [], 'injured': []}",[],8.0,HIGH,Kinetic,2026-06-09T14:27:34.087279,[],True
2026-06-12T21:05:05.875114,rising_kashmir,Rising Kashmir,"Ruhullah Backs NC's Statehood Protest, Seeks Art 370 Restoration",https://risingkashmir.com/ruhullah-backs-nc-protest-seeks-restoration-of-special-status/,['protest'],jk,2026-06-09,"'It should not only be a day-long photo-ops only but sustained process'
Abid Bashir
Srinagar, June 9: Senior National Conference leader and party's Srinagar Member of Parliament Aga Syed Ruhullah Mehdi on Tuesday said that he would join the National Conference’s proposed protest at Delhi’s Jantar Mantar for the restoration of statehood on the first day of Parliament's Monsoon session. He, however, asserted that his demand would go beyond restoration of statehood and focus on the return of Article 370.
The statement comes days after the National Conference announced that it would stage a protest demonstration at Jantar Mantar in New Delhi on the opening day of Parliament’s upcoming Monsoon Session, seeking restoration of full statehood to Jammu and Kashmir.
While extending support to the protest call, said the political struggle of Jammu and Kashmir cannot remain limited to the issue of statehood alone.
“I will join the protest for sure, but my demand will be restoration of Article 370, not just statehood,” Ruhullah told reporters here. ""It shouldn't be a mere day long photo ops but a sustained process.""
The National Conference had recently announced plans to hold a demonstration at Jantar Mantar in New Delhi during the first day of Parliament’s Monsoon Session, with party leaders stating that restoration of statehood remains a commitment repeatedly made by the Union Government.
Senior NC leaders have said the protest is aimed at reminding the Centre about promises made regarding the restoration of democratic and constitutional rights to the people of Jammu and Kashmir.
Ruhullah’s statement, however, has added a sharper political dimension to the proposed protest by bringing the issue into the centre of public discourse.
The Srinagar MP has consistently maintained that the political aspirations of the people of Jammu and Kashmir are linked not merely to administrative restoration, but also to constitutional guarantees and democratic rights that existed prior to August 2019.
The proposed protest in Delhi is expected to witness participation from Chief Minister Omar Abdullah, senior National Conference leaders, MPs, legislators and party workers and could emerge as one of the biggest political mobilisations by the party outside Jammu and Kashmir in recent years.
The Monsoon Session protest also comes at a time when political activity in Jammu and Kashmir has intensified, with regional parties increasingly sharpening their positions on issues related to statehood, constitutional safeguards and representation.
With Ruhullah publicly backing the protest while simultaneously broadening its political message, the forthcoming demonstration at Jantar Mantar is likely to draw national political attention and revive debate around the larger constitutional questions surrounding Jammu and Kashmir.",rss,"['Srinagar', 'Jammu']",[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-12T21:05:06.030518,[],
2026-06-13T00:50:57.763925,rising_kashmir,Rising Kashmir,Bullets for Bread: The Crackdown Across the Line of Control That the World Refuses to See,https://risingkashmir.com/viewpoint/bullets-for-bread-the-hidden-crackdown-across-the-loc-12032523,[],jk,2026-06-12,"affordable electricity, subsidized wheat, a fair share of royalties from the hydropower generated on their own rivers, and an end to decades of political marginalization. These were not separatist slogans or calls to arms. They were demands for bread, light, and dignity. Pakistan's answer, by every account that has escaped the region's communications blackout, has been delivered through the barrel of a gun.
Even the official version is damning. Islamabad concedes roughly eleven dead and more than seventy injured in clashes that began on June 8. But the official version is almost certainly not the whole story. Protest organisers from the Jammu Kashmir Joint Awami Action Committee, eyewitnesses, and diaspora networks put the civilian toll between 27 and over 100, with hundreds injured and more than 500 detained — including, reportedly, children.
There is a bitter irony here that deserves to be named. For seven decades, Pakistan has positioned itself as the global advocate of Kashmiri self-determination, raising the issue at every international forum, draping itself in the language of human rights. Yet in the portion of Kashmir under its illegal control, it tolerates no dissent, shares no resources, and permits no genuine self-government.
The territory it calls ""Azad"" — free — Kashmir is run as a strategic buffer and a hydropower colony, its assemblies subordinate to Islamabad, its economy starved, its protesters branded traitors. The hypocrisy is not incidental; it is structural. A state cannot champion the rights of Kashmiris on one side of the Line of Control while shooting them on the other and expect the contradiction to go unnoticed forever.
It has not gone unnoticed by the people themselves. Residents of the region can see across the LoC, and what many of them see — highways, tourist arrivals, functioning administration in Indian Jammu and Kashmir since 2019 — sharpens their sense of abandonment. One can debate the our side as the elected Govt here came out of record voter turnout with the BJP scoring the maximum number of votes.
The protests in POJK is about governance and opportunity, and on those measures, Islamabad's record in the territory it administers is indefensible. The people's ""only crime"" is asking for development and fundamental rights, and in return, they are getting bullets. Strip away the partisanship, and the core observation stands. People asked for wheat. They received gunfire.
History offers Pakistan a warning it seems determined to ignore. In 1971, in what was then East Pakistan, Islamabad answered economic grievance and political exclusion with military force, convinced that repression could substitute for legitimacy. The result was the bloody birth of Bangladesh. The circumstances today differ in scale and geography, but the playbook is unnervingly familiar: deny, blackout, criminalise, shoot. States that mistake silence for stability tend to learn, too late, that the silence was only the sound of the world not listening.
And the world must start listening. The United Nations human rights machinery, which has produced detailed reports on Indian Kashmir, owes the people of Pakistan-occupied Kashmir the same scrutiny. International media that amplify every confrontation in Srinagar should be asking why they cannot get a correspondent into Rawalakot.
India, for its part, must respond with discipline as well as sympathy. The Ministry of External Affairs is right to condemn the killings and seek accountability. New Delhi should also heed the warning that a cornered establishment in Islamabad may seek diversion through violence across the LoC; vigilance, not adventurism, is the proper posture.
The most powerful argument India can make to the people across the Line of Control is not rhetorical but demonstrative: governance that delivers, rights that are real, development that reaches the last village.
None of this requires pretending the Pakistan-occupied Kashmir dispute is simple, or that ISI hands are en",rss,"['Srinagar', 'Jammu']",[],[],[],[],Civil Unrest,"{'killed': [], 'injured': []}",[],7.5,MEDIUM,Unrest,2026-06-13T00:50:57.962531,[],
